raw_id,doc_id,text,group_key,num_aspects,label_signature,aspects
7644,sentfin_007644,Shoppers Stop Q2 net jumps to Rs 16 crore,shoppers stop q2 net jumps to rs 16 crore,1,positive,"[{'term': 'Shoppers Stop', 'sentiment': 'positive', 'char_from': 0, 'char_to': 13, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7645,sentfin_007645,"Short term upside likely: Sandeep J Shah, Sampriti Capital",short term upside likely sandeep j shah sampriti capital,1,neutral,"[{'term': 'Sampriti Capital', 'sentiment': 'neutral', 'char_from': 42, 'char_to': 58, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7646,sentfin_007646,SJVN quarterly net profit jumps to Rs 424 cr,sjvn quarterly net profit jumps to rs 424 cr,1,positive,"[{'term': 'SJVN', 'sentiment': 'positive', 'char_from': 0, 'char_to': 4, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7647,sentfin_007647,Slightly bullish on ONGC at this point: Ambareesh Baliga,slightly bullish on ongc at this point ambareesh baliga,1,positive,"[{'term': 'ONGC', 'sentiment': 'positive', 'char_from': 20, 'char_to': 24, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7648,sentfin_007648,Small investors may get bigger share in PSU floats,small investors may get bigger share in psu floats,1,positive,"[{'term': 'PSU', 'sentiment': 'positive', 'char_from': 40, 'char_to': 43, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7649,sentfin_007649,Smallcaps that can give good returns in near term,smallcaps that can give good returns in near term,1,positive,"[{'term': 'Smallcaps', 'sentiment': 'positive', 'char_from': 0, 'char_to': 9, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7650,sentfin_007650,Snowman Logistics hits upper circuit for second straight day,snowman logistics hits upper circuit for second straight day,1,positive,"[{'term': 'Snowman Logistics', 'sentiment': 'positive', 'char_from': 0, 'char_to': 17, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7651,sentfin_007651,Solid volumes may help Ashok Leyland stock maintain momentum,solid volumes may help ashok leyland stock maintain momentum,1,positive,"[{'term': 'Ashok Leyland', 'sentiment': 'positive', 'char_from': 23, 'char_to': 36, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7652,sentfin_007652,Somany Ceramics among top picks for 2016: Pankaj Pandey,somany ceramics among top picks for 2016 pankaj pandey,1,positive,"[{'term': 'Somany Ceramics', 'sentiment': 'positive', 'char_from': 0, 'char_to': 15, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7653,sentfin_007653,Somany Ceramics is a fundamentally strong company: Sudhir Nair,somany ceramics is a fundamentally strong company sudhir nair,1,positive,"[{'term': 'Somany Ceramics', 'sentiment': 'positive', 'char_from': 0, 'char_to': 15, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7654,sentfin_007654,Sony surges to near five-year high on earnings outlook,sony surges to near fiveyear high on earnings outlook,1,positive,"[{'term': 'Sony', 'sentiment': 'positive', 'char_from': 0, 'char_to': 4, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7655,sentfin_007655,"Spicejet soars 7% after placing Rs 23,000-crore Boeing order",spicejet soars 7 after placing rs 23000crore boeing order,1,positive,"[{'term': 'Spicejet', 'sentiment': 'positive', 'char_from': 0, 'char_to': 8, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7656,sentfin_007656,Spot demand lifts copper futures amid firming domestic trend,spot demand lifts copper futures amid firming domestic trend,1,positive,"[{'term': 'copper', 'sentiment': 'positive', 'char_from': 18, 'char_to': 24, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7657,sentfin_007657,Sterling stays close to six-year-highs after robust UK data,sterling stays close to sixyearhighs after robust uk data,1,positive,"[{'term': 'Sterling', 'sentiment': 'positive', 'char_from': 0, 'char_to': 8, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7658,sentfin_007658,Sterlite: Electricity biz likely to pack a power punch,sterlite electricity biz likely to pack a power punch,1,positive,"[{'term': 'Sterlite', 'sentiment': 'positive', 'char_from': 0, 'char_to': 8, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7659,sentfin_007659,STFC looks more expensive than M&M Financial: Mehraboon Irani,stfc looks more expensive than mm financial mehraboon irani,2,neutral+positive,"[{'term': 'M&M Financial', 'sentiment': 'neutral', 'char_from': 31, 'char_to': 44, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'STFC', 'sentiment': 'positive', 'char_from': 0, 'char_to': 4, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7660,sentfin_007660,Still some strength left in auto space: Ashuu Kakkarr,still some strength left in auto space ashuu kakkarr,1,positive,"[{'term': 'auto space', 'sentiment': 'positive', 'char_from': 28, 'char_to': 38, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7661,sentfin_007661,Stronger banking stocks enable UK's FTSE to erase losses,stronger banking stocks enable uks ftse to erase losses,2,positive,"[{'term': 'FTSE', 'sentiment': 'positive', 'char_from': 36, 'char_to': 40, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'banking stocks', 'sentiment': 'positive', 'char_from': 9, 'char_to': 23, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7662,sentfin_007662,Suffolk raises stake in Patni Computer Services to 5.3%,suffolk raises stake in patni computer services to 53,2,neutral+positive,"[{'term': 'Patni Computer Services', 'sentiment': 'positive', 'char_from': 24, 'char_to': 47, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Suffolk', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 7, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7663,sentfin_007663,Sustained growth makes Kajaria Ceramics a good long-term bet,sustained growth makes kajaria ceramics a good longterm bet,1,positive,"[{'term': 'Kajaria Ceramics', 'sentiment': 'positive', 'char_from': 23, 'char_to': 39, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7664,sentfin_007664,Suven Life shares zoom nearly 16% post robust earnings,suven life shares zoom nearly 16 post robust earnings,1,positive,"[{'term': 'Suven Life', 'sentiment': 'positive', 'char_from': 0, 'char_to': 10, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7665,sentfin_007665,Suzlon expects emerging economies to push sales; stock jumps,suzlon expects emerging economies to push sales stock jumps,1,positive,"[{'term': 'Suzlon', 'sentiment': 'positive', 'char_from': 0, 'char_to': 6, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7666,sentfin_007666,"Suzlon shares rise on Rs 10,000-cr debt payment report",suzlon shares rise on rs 10000cr debt payment report,1,positive,"[{'term': 'Suzlon', 'sentiment': 'positive', 'char_from': 0, 'char_to': 6, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7667,sentfin_007667,Swiss franc rises after SNB keeps rates on hold,swiss franc rises after snb keeps rates on hold,2,neutral+positive,"[{'term': 'SNB', 'sentiment': 'neutral', 'char_from': 24, 'char_to': 27, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Swiss franc', 'sentiment': 'positive', 'char_from': 0, 'char_to': 11, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7668,sentfin_007668,Symphony Q3 net up 35% at Rs 36.51 crore,symphony q3 net up 35 at rs 3651 crore,1,positive,"[{'term': 'Symphony', 'sentiment': 'positive', 'char_from': 0, 'char_to': 8, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7669,sentfin_007669,Syria stir may take Jeera futures to record high,syria stir may take jeera futures to record high,1,positive,"[{'term': 'Jeera', 'sentiment': 'positive', 'char_from': 20, 'char_to': 25, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7670,sentfin_007670,Taiwan stocks rise tracking overseas markets; gains broad based,taiwan stocks rise tracking overseas markets gains broad based,1,positive,"[{'term': 'Taiwan stocks', 'sentiment': 'positive', 'char_from': 0, 'char_to': 13, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7671,sentfin_007671,Tamil Nadu Newsprint and Papers Q3 net soars 2-fold,tamil nadu newsprint and papers q3 net soars 2fold,1,positive,"[{'term': 'Tamil Nadu Newsprint and Papers', 'sentiment': 'positive', 'char_from': 0, 'char_to': 31, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7672,sentfin_007672,Tata Motors should fare better in 2015-16: Mehraboon Irani,tata motors should fare better in 201516 mehraboon irani,1,positive,"[{'term': 'Tata Motors', 'sentiment': 'positive', 'char_from': 0, 'char_to': 11, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7673,sentfin_007673,Tax-free bonds are still the best bet for investors,taxfree bonds are still the best bet for investors,1,positive,"[{'term': 'Tax-free bonds', 'sentiment': 'positive', 'char_from': 0, 'char_to': 14, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7674,sentfin_007674,TCS continues to remain most favoured pick: Sudip Bandyopadhyay,tcs continues to remain most favoured pick sudip bandyopadhyay,1,positive,"[{'term': 'TCS', 'sentiment': 'positive', 'char_from': 0, 'char_to': 3, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7675,sentfin_007675,Telcos surge as brokerages turn bullish post spectrum auction,telcos surge as brokerages turn bullish post spectrum auction,1,positive,"[{'term': 'Telcos', 'sentiment': 'positive', 'char_from': 0, 'char_to': 6, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7676,sentfin_007676,Telecom shares gain after government relaxes FDI cap rules,telecom shares gain after government relaxes fdi cap rules,1,positive,"[{'term': 'Telecom shares', 'sentiment': 'positive', 'char_from': 0, 'char_to': 14, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7677,sentfin_007677,Thomas Cook buys 61.44 lakh shares of Sterling Holiday,thomas cook buys 6144 lakh shares of sterling holiday,2,neutral+positive,"[{'term': 'Sterling Holiday', 'sentiment': 'positive', 'char_from': 38, 'char_to': 54, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Thomas Cook', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 11, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7678,sentfin_007678,"Thriving in crisis: Gold may glitter at Rs 20,000",thriving in crisis gold may glitter at rs 20000,1,positive,"[{'term': 'Gold', 'sentiment': 'positive', 'char_from': 20, 'char_to': 24, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7679,sentfin_007679,Trust equities this Samvat! Wealth creating opportunities available now,trust equities this samvat wealth creating opportunities available now,1,positive,"[{'term': 'equities', 'sentiment': 'positive', 'char_from': 6, 'char_to': 14, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7680,sentfin_007680,Twitter shares spike as 4Q results fly above expectations,twitter shares spike as 4q results fly above expectations,1,positive,"[{'term': 'Twitter', 'sentiment': 'positive', 'char_from': 0, 'char_to': 7, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7681,sentfin_007681,Uco Bank reports four-fold rise in Q2 net profit,uco bank reports fourfold rise in q2 net profit,1,positive,"[{'term': 'Uco Bank', 'sentiment': 'positive', 'char_from': 0, 'char_to': 8, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7682,sentfin_007682,Uflex Q2 Net up 19% to Rs 77.74 crore,uflex q2 net up 19 to rs 7774 crore,1,positive,"[{'term': 'Uflex', 'sentiment': 'positive', 'char_from': 0, 'char_to': 5, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7683,sentfin_007683,Uflex Q3 profit jumps 47.22% to Rs 53 crore,uflex q3 profit jumps 4722 to rs 53 crore,1,positive,"[{'term': 'Uflex', 'sentiment': 'positive', 'char_from': 0, 'char_to': 5, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7684,sentfin_007684,Uflex shares rally nearly 9% post good Q2 show,uflex shares rally nearly 9 post good q2 show,1,positive,"[{'term': 'Uflex', 'sentiment': 'positive', 'char_from': 0, 'char_to': 5, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7685,sentfin_007685,Ultratech Cement shares jump nearly 6% post strong earnings,ultratech cement shares jump nearly 6 post strong earnings,1,positive,"[{'term': 'Ultratech Cement', 'sentiment': 'positive', 'char_from': 0, 'char_to': 16, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7686,sentfin_007686,Uninor posts profit on one-time adjustment in licence fee,uninor posts profit on onetime adjustment in licence fee,1,positive,"[{'term': 'Uninor', 'sentiment': 'positive', 'char_from': 0, 'char_to': 6, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7687,sentfin_007687,"United Breweries: Input costs, TN show key to profitability",united breweries input costs tn show key to profitability,1,positive,"[{'term': 'United Breweries', 'sentiment': 'positive', 'char_from': 0, 'char_to': 16, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7688,sentfin_007688,"Upbeat earnings lift European shares, China still a drag",upbeat earnings lift european shares china still a drag,1,positive,"[{'term': 'European shares', 'sentiment': 'positive', 'char_from': 21, 'char_to': 36, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7689,sentfin_007689,US stocks: S&P hits record; focus shifts to payrolls,us stocks sp hits record focus shifts to payrolls,1,positive,"[{'term': 'S&P', 'sentiment': 'positive', 'char_from': 11, 'char_to': 14, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7690,sentfin_007690,"USFDA glare, high valuations trigger correction in pharma stocks",usfda glare high valuations trigger correction in pharma stocks,1,positive,"[{'term': 'pharma stocks', 'sentiment': 'positive', 'char_from': 51, 'char_to': 64, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7691,sentfin_007691,Venus Remedies Ltd rallies on strategic tie-up with Teva,venus remedies ltd rallies on strategic tieup with teva,2,neutral+positive,"[{'term': 'Teva', 'sentiment': 'neutral', 'char_from': 52, 'char_to': 56, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Venus Remedies Ltd', 'sentiment': 'positive', 'char_from': 0, 'char_to': 18, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7692,sentfin_007692,Venus Remedies rallies on getting marketing approval in Switzerland,venus remedies rallies on getting marketing approval in switzerland,1,positive,"[{'term': 'Venus Remedies', 'sentiment': 'positive', 'char_from': 0, 'char_to': 14, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7693,sentfin_007693,Viceroy Hotels rallies over 9% on stake sale reports,viceroy hotels rallies over 9 on stake sale reports,1,positive,"[{'term': 'Viceroy Hotels', 'sentiment': 'positive', 'char_from': 0, 'char_to': 14, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7694,sentfin_007694,VIP Industries shares spike post stellar Q2 earnings show,vip industries shares spike post stellar q2 earnings show,1,positive,"[{'term': 'VIP Industries', 'sentiment': 'positive', 'char_from': 0, 'char_to': 14, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7695,sentfin_007695,Vistaar Finance raises Rs 160 crore in fresh funding,vistaar finance raises rs 160 crore in fresh funding,1,positive,"[{'term': 'Vistaar Finance', 'sentiment': 'positive', 'char_from': 0, 'char_to': 15, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7696,sentfin_007696,"Wall Street bounces back, still off for the week",wall street bounces back still off for the week,1,positive,"[{'term': 'Wall Street', 'sentiment': 'positive', 'char_from': 0, 'char_to': 11, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7697,sentfin_007697,Whirlpool shares at 52-week high on smart Q1 earnings,whirlpool shares at 52week high on smart q1 earnings,1,positive,"[{'term': 'Whirlpool', 'sentiment': 'positive', 'char_from': 0, 'char_to': 9, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
7698,sentfin_007698,Wipro Q2 profit up 9.7 per cent; lags forecast,wipro q2 profit up 97 per cent lags forecast,1,positive,"[{'term': 'Wipro', 'sentiment': 'positive', 'char_from': 0, 'char_to': 5, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
